-1.000000000000000000e+00 -8.621945992300372730e-01 -7.332394698969924018e-01 -6.178451610901602997e-01 -5.177305920725867594e-01 -4.327742435806126164e-01 -3.618866319255696351e-01 -3.035787506140164016e-01 -2.562949059185903877e-01 -2.185894469126652973e-01 -1.892097858608145777e-01
-1.892097858608145777e-01 -1.503683154797849919e-01 -1.174055808223395392e-01 -8.907433632609269847e-02 -6.427779580569195628e-02 -4.204174422179746129e-02 -2.148439004157248061e-02 -1.786014793266274547e-03 1.784092009119396527e-02 3.818126462982798786e-02 6.004663331405453441e-02
6.004663331405453441e-02 3.899209897989708296e-02 1.949487728673756498e-02 7.771543237355543754e-04 -1.790948248509211319e-02 -3.731226881497631820e-02 -5.820546804376820760e-02 -8.141899827679281720e-02 -1.078676992057846090e-01 -1.385809045750306945e-01 -1.747308901216556576e-01
-1.747308901216556576e-01 -7.788190965795777077e-02 1.587069041448729845e-02 1.102579582038845513e-01 2.090019288870784142e-01 3.157407934549761319e-01 4.338502133734504773e-01 5.660471660837083085e-01 7.136313322536632642e-01 8.752235197515834120e-01 1.045007231916030177e+00
